20703                    15-Dec-112-GMS                         
3040342|CS POLICE FORCE GUN SET-P88             |3040342|1.000    |1.000|EA        |1|12/15/2011|155918    |0|4338  |YANG LOONG MARKETING SDN BHD            
3075232|SR-ASST ROBOT SET BT1199B               |3075232|1.000    |7.190|EA        |1|12/15/2011|155918    |0|4338  |YANG LOONG MARKETING SDN BHD            
3089216|MN BOXER SHORTS INA                     |3089216|1.000    |3.000|EA        |1|12/15/2011|155918    |86|7391  |NONA COSTEX (M) SDN. BHD.               
1123002|GIANT 8X11 G.MANILA ENVELOPE 5S         |1123002|1.000    |1.210|EA        |1|12/15/2011|155918    |14|5859  |YAU HWA MARKETING SDN BHD               
3227451|GIANT HANGING PLATE 1 1/2""             |3227451|1.000    |0.400|EA        |1|12/15/2011|155918    |0|2179  |WINSTAR ENTERPRISE SDN BHD              
3239205|CL GIRLS MINI CARDIGAN SET 6-12 AV223 LA|3239205|1.000    |12.200|EA        |1|12/15/2011|155918    |75|8267  |LA FASHION MARKETING                    
3209774|SUPER 300 3R PRINTED ALBUM (12)         |3209774|1.000    |5.860|EA        |1|12/15/2011|155918    |0|8579  |COMMERCIAL STATIONERY SDN BHD           
3178714|MENS PU MULES 5-10 DL7002 GV F7 INA     |3178714|1.000    |17.500|EA        |1|12/15/2011|155918    |0|9077  |RUKUN JUARA SDN. BHD.                   
3154569|LADIES SANDALS 4-8 1399 FF H6 INA       |3154569|1.000    |9.500|EA        |1|12/15/2011|155918    |0|9474  |FAN FENG SDN. BHD.                      
3147645|KINGS  BINDING COM 8S 10MMX21R (24)     |3147645|1.000    |1.550|EA        |1|12/15/2011|155918    |2|2604  |STATZONE SDN BHD                        
3250191|BARNEY EASY GRIP BTL W/HANDLE 7OZ 9087  |3250191|1.000    |6.930|EA        |1|12/15/2011|155918    |0|5366  |SUMMIT COMPANY (M) SDN BHD              
3225102|G3 POLY CUTTING BOARD 024-38CM X 25CM-12|3225102|1.000    |7.900|EA        |1|12/15/2011|155918    |13|4606  |GELANG TIGA SDN BHD                     
3157618|EELAINWARE KEEPER E424BL(24)            |3157618|1.000    |4.200|EA        |1|12/15/2011|155918    |12|3014  |PERFECT WARE SDN BHD                    
1321383|M A2 BYF BNESS SOCKS BSF02SE2 INA       |1321383|1.000    |8.800|EA        |1|12/15/2011|155918    |22|1120  |BMM MARKETING SDN BHD                   
3257547|GILRS SANDALS 27-34 B66001-WF FF A10    |3257547|1.000    |24.040|EA        |1|12/15/2011|155918    |31|9474  |FAN FENG SDN. BHD.                      
3240952|KENO ASSORTED PRODCUTS RM1              |3240952|1.000    |0.800|EA        |1|12/15/2011|155918    |1|2284  |BIG ENTERPRISE                          
3234796|STATZONE TWISTABLE CRAYON 12*S          |3234796|1.000    |7.500|EA        |1|12/15/2011|155918    |12|2604  |STATZONE SDN BHD                        
3186107|SBILO YIPPY WAX JUMBO CRAYON 12S(10)    |3186107|1.000    |3.220|EA        |1|12/15/2011|155918    |30|1252  |SCHWAN-STABILO MARKETING SDN BHD        
3189847|PVC FLOORMAT 12""X12"" 6PCS M968/6      |3189847|1.000    |11.000|EA        |1|12/15/2011|155918    |1|3062  |MAXONIC MARKETING SDN BHD               
3215094|CL GIRLS LEGGING 30-36 EW               |3215094|1.000    |9.700|EA        |1|12/15/2011|155918    |78|8062  |EXCLUSIVE WAVE SDN BHD                  
3168170|BOYS SLIPPERS 6-2 1002 GV A7 INA        |3168170|1.000    |6.000|EA        |1|12/15/2011|155918    |0|9077  |RUKUN JUARA SDN. BHD.                   
3181455|LD C. L/S PLAIN BLOUSE M-XL CH5701 I7   |3181455|1.000    |12.350|EA        |1|12/15/2011|155918    |1|5150  |J-EAST TRADING SDN BHD                  
3184758|3PCS HAND TOOL SET                      |3184758|1.000    |9.300|EA        |1|12/15/2011|155918    |8|2179  |WINSTAR ENTERPRISE SDN BHD              
3156059|CL BOYS S/S TEE 4-8 CC11824 JE INA      |3156059|1.000    |6.750|EA        |1|12/15/2011|155918    |3|5150  |J-EAST TRADING SDN BHD                  
3235093|PHOTO FRAME SET A15195E 5PC YT-03(12)   |3235093|1.000    |30.730|EA        |1|12/15/2011|155918    |0|2769  |FAMOUS STATIONERS SDN BHD               
1053511|CLAW HAMMER 25MM                        |1053511|1.000    |5.000|EA        |1|12/15/2011|155918    |10|2179  |WINSTAR ENTERPRISE SDN BHD              
3135943| BLONG DEEP TRAY 399X245-NO.780         |3135943|1.000    |16.500|EA        |1|12/15/2011|155918    |10|5598  |TIONG SHIN HUNG SDN BHD                 
3259681|DUPIAN STRIPE T/RUNNER 13X36"" FA2209   |3259681|1.000    |10.000|EA        |1|12/15/2011|155918    |0|1009  |FABRIKUS SDN BHD                        
3241802|CL GILRS SLIM FIT DENIM L/PANTS 4-14 DC |3241802|1.000    |18.500|EA        |1|12/15/2011|155918    |18|8140  |DONG CHENG IMPORTERS & EXPORTERS SDN BHD
3242721|CL GIRLS DENIM L/PANTS 6-12 GC17 FB     |3242721|1.000    |16.600|EA        |1|12/15/2011|155918    |0|1065  |FABULOUS HOLDINGS SDN. BHD.             
3222143|FELTON IRON CURTAIN ROD - 6 FE          |3222143|1.000    |33.000|EA        |1|12/15/2011|155918    |8|4362  |FEDERLITE SDN BHD                       
3176375|MENS ACTIVE SHOES 40-45 T2 CVT D7 INA   |3176375|1.000    |16.000|EA        |1|12/15/2011|155918    |0|6509  |VESTALLEY (M) SDN BHD                   
3181157|IRON HANGING PLANTER BOX WH52           |3181157|1.000    |13.460|EA        |1|12/15/2011|155918    |5|6754  |ERA-I ENTERPRISE (M) SDN BHD            
3144429|NON WOVEN CUSHION INSERT 18""X18"" EA   |3144429|1.000    |4.800|EA        |1|12/15/2011|155918    |21|1023  |EASTERN DECORATOR SDN BHD               
3135865|CAR HEADREST (2PCS)                     |3135865|1.000    |5.500|EA        |1|12/15/2011|155918    |0|2039  |DELLOYD AUTO PARTS (M) SDN BHD          
3224750|YAYASAN SINGLE LINE EXERCISE BOK 10S(10 |3224750|1.000    |3.850|EA        |1|12/15/2011|155918    |0|4344  |CP STATIONERY SDN BHD                   
3195573|S/JADI F.SEEDS-HELOANTHUS T.BEAR FS012  |3195573|1.000    |3.180|EA        |1|12/15/2011|155918    |18|1854  |YMWOO CORPORATION SDN BHD               
3122966|ARTLINE STAMP PAD EHJ-NO 1 BL(12)       |3122966|1.000    |7.140|EA        |1|12/15/2011|155918    |12|1203  |NEW ERA ENTERPRISES SDN BHD             
1292603|RWT HOUSE RENT SWCS5007 (20)            |1292603|1.000    |1.110|EA        |1|12/15/2011|155918    |15|4344  |CP STATIONERY SDN BHD                   
1304814|B/O POWER WATER GUN-19002               |1304814|1.000    |9.500|EA        |1|12/15/2011|155918    |5|2266  |DAISHENG (M) SDN BHD                    
3227298|GIANT EQUAL TEE 15MM                    |3227298|1.000    |0.750|EA        |1|12/15/2011|155918    |20|2179  |WINSTAR ENTERPRISE SDN BHD              
3234186|MOODS DAMASK JACQ TAB CURTAIN 145X220 EA|3234186|1.000    |38.400|EA        |1|12/15/2011|155918    |6|1023  |EASTERN DECORATOR SDN BHD               
3157432|G3 SWM MICROWAVE CONT - S 14734 (10)    |3157432|1.000    |4.000|EA        |1|12/15/2011|155918    |23|4606  |GELANG TIGA SDN BHD                     
3168724|GIRLS SANDALS 2-5 8001-8006 FF A7 INA   |3168724|1.000    |10.300|EA        |1|12/15/2011|155918    |0|9474  |FAN FENG SDN. BHD.                      
1320480|FELTON FLOOR MAT 6 IN 1 11X11 FD-TFM301 |1320480|1.000    |10.500|EA        |1|12/15/2011|155918    |4|4362  |FEDERLITE SDN BHD                       
3257787|B/O 4WD CAR W/CASE GBO-2318B            |3257787|1.000    |4.700|EA        |1|12/15/2011|155918    |0|7359  |U TOYS COLLECTION (M) SDN BHD           
3230620|LB SHORTY 3S L-XL F1012                 |3230620|1.000    |6.600|EA        |1|12/15/2011|155918    |13|7322  |INTER APPAREL MARKETING SDN BHD         
3134469|RAVE2 REFILL-FOREST FRUIT               |3134469|1.000    |6.920|EA        |1|12/15/2011|155918    |14|7998  |AEROFUME SDN BHD                        
3136067|SEMPERIT FLOWER 127 (20)                |3136067|1.000    |1.000|EA        |1|12/15/2011|155918    |1|5598  |TIONG SHIN HUNG SDN BHD                 
3136183|FESTIVA BLACK PVC FORK                  |3136183|1.000    |22.400|EA        |1|12/15/2011|155918    |0|1053  |KATRIN BJ SDN BHD                       
3209352|CL GIRLS ACTIVE S/S TEE 4-10 AV075 LA   |3209352|1.000    |8.800|EA        |1|12/15/2011|155918    |0|8267  |LA FASHION MARKETING                    
