39089                    15-Dec-11
1035412|5013317104052    
1035412|8000000071880    
1035419|2000010354191    
1035419|25830101         
1035419|9557527818003    
1035426|2000010354269    
1035426|25830125         
1035426|9557527838094    
1035428|2000010354283    
1035428|25830132         
1035428|9557527860002    
1035435|2000010354351    
1035435|25830149         
1035435|9557527813008    
1035441|2000010354412    
1035441|25830118         
1035441|9557527851000    
1035450|2000010354504    
1035450|25830330         
1035450|9557527803023    
1035451|2000010354511    
1035451|9557527878106    
1035452|2000010354528    
1035452|25730845         
1035452|9557527878052    
1035453|2000010354535    
1035453|25830194         
1035453|9557527800084    
1035454|2000010354542    
1035454|25730852         
1035454|9557527813091    
1035484|2000010354849    
1035484|25730876         
1035484|9555152003269    
1035484|9557527861092    
1035501|2000010355013    
1035501|25730883         
1035501|9557527840097    
1035516|2000010355167    
1035516|4000885833201    
1035530|2000010355303    
1035530|25740042         
1035530|9555066502681    
1035554|2000010355549    
1035554|25740059         
1035554|3138520307853    
1035554|9555066500762    
1035558|2000010355587    
1035558|25731637         
1035558|9555152000213    
1035563|2000010355631    
1035563|25740066         
1035563|3138520179528    
1035563|5012832549324    
1035563|9555066500779    
1035566|2000010355662    
1035566|25731354         
1035566|9555152000206    
1035571|10355718         
1035571|2000010355716    
1035571|25740073         
1035571|3138520182009    
1035571|9555066500786    
1035588|10355886         
1035588|2000010355884    
1035588|9557527864192    
1035600|2000010356003    
1035600|25730067         
1035600|9555152001395    
1035613|2000010356133    
1035613|9555066504715    
1035620|2000010356201    
1035620|9555066501042    
1035629|2000010356294    
1035629|25860030         
1035629|9555152000992    
1035657|2000010356577    
1035657|25740219         
1035657|9555066502674    
1035659|2000010356591    
1035659|25731361         
1035659|9555152000800    
1035688|2000010356881    
1035688|25731446         
1035688|9557527826718    
1035698|2000010356980    
1035698|25731682         
1035698|9555152000442    
1035711|2000010357116    
1035711|25730111         
1035711|9555152001593    
1035723|2000010357239    
1035723|25850048         
1035723|9555152001739    
1035723|9555152002460    
1035757|2000010357574    
1035757|25731903         
1035757|9555152001074    
1035761|2000010357611    
1035761|25731910         
1035761|9555152001081    
1035765|2000010357659    
1035765|9555152001159    
1035769|2000010357697    
1035769|9555152001166    
1035789|2000010357895    
1035789|25732375         
1035789|9555152001197    
1035801|2000010358014    
1035801|25732528         
1035801|9555152001227    
1043855|095578021014     
1043855|2000010438556    
1043855|730601111811     
1043855|9557802100014    
1043855|9557802100168    
1043855|9557802105514    
1043855|9557802105545    
1043855|9557802105699    
1043938|2000010439386    
1043938|28513124         
1043938|9556233129311    
1043938|9557802168021    
1043943|10439432         
1043943|2000010439430    
1043943|9556233129342    
1043943|9557802168045    
1043986|2000010439867    
1043986|9556936705034    
1043992|2000010439928    
1043992|9556936705041    
1044279|2000010442799    
1044279|22873699         
1044279|4005401990192    
1044288|2000010442881    
1044288|22870452         
1044288|9557475000376    
1044288|9557475005289    
1044288|9557475007214    
1044288|9557475008259    
1044288|9557475008457    
1044314|2000010443147    
1044314|9557368048966    
1044314|9557368049048    
1044708|2000010447084    
1044708|9556091104291    
1044726|2000010447268    
1044726|22865861         
1044726|9556089522007    
1044726|9556089523011    
1044789|2000010447893    
1044789|22865892         
1044789|9556089885331    
1044789|9556089885348    
1044798|2000010447985    
1044798|22865908         
1044798|9556089870801    
1044845|2000010448456    
1044845|9556089783187    
1044848|2000010448487    
1044848|22865939         
1044848|9556089783231    
1044848|9556089783309    
1044936|2000010449361    
1044936|9557368157606    
1045164|2000010451647    
1045164|9557368048010    
1045172|2000010451722    
1045172|9557368048034    
1045740|2000010457403    
1045740|22880642         
1045740|22880659         
1045740|9556936702330    
1046180|2000010461806    
1046180|9557368060012    
1046181|2000010461813    
1046181|9555048700012    
1046189|2000010461899    
1046189|9557368060029    
1046190|2000010461905    
1046190|9555048700524    
1046196|2000010461967    
1046196|9557368060036    
1046197|2000010461974    
1046197|9555048700036    
1046198|2000010461981    
1046198|22865991         
1046198|267004075636     
1046198|4026700407563    
1046202|2000010462025    
1046202|22866004         
1046202|267004075940     
1046202|4026700407594    
1046205|2000010462056    
1046205|9555048700043    
1046205|9555948700044    
1046206|2000010462063    
1046206|22866011         
1046206|4026760200029    
1046206|40267609         
1046206|9556089406048    
1046213|2000010462131    
1046213|9555048700067    
1046224|2000010462247    
1046224|9555048700081    
1046236|2000010462360    
1046236|9555048700098    
1046273|2000010462735    
1046273|9555048701484    
1046293|2000010462933    
1046293|9555048701286    
1046293|9555048701385    
1046297|2000010462971    
1046297|9555048701354    
1046298|2000010462988    
1046298|9555048701361    
1046299|2000010462995    
1046299|9555048701378    
1046300|2000010463008    
1046300|9555048701507    
1046301|2000010463015    
1046301|9555048701521    
1046302|2000010463022    
1046302|9555048701545    
1046304|2000010463046    
1046304|9555048701392    
1046406|2000010464067    
1046406|22870186         
1046406|9557475000673    
1046406|9557475005364    
1046406|9557475006811    
1046406|9557475006897    
1046406|9557475007085    
1046449|2000010464494    
1046449|9556091101504    
1046453|2000010464531    
1046453|9556091101498    
1046456|2000010464562    
1046456|22866042         
1046456|9556089223133    
1046459|2000010464593    
1046459|9556091101481    
1046492|2000010464920    
1046492|9557368156524    
1046492|9557368156807    
1046494|2000010464944    
1046494|9557368156517    
1046494|9557368156791    
1046527|2000010465279    
1046527|9555298700015    
1046527|9557209105001    
1046527|9557368133624    
1047139|2000010471393    
1047139|9557972880068    
1047139|9557992880062    
1047170|2000010471706    
1047170|27162644         
1047170|9557992810182    
1047446|2000010474462    
1047446|9555126200106    
1047446|9555126203558    
1047676|10476765         
1047676|2000010476763    
1047676|8850421030504    
1047676|9555125702748    
1047676|9557702182363    
1047679|10476796         
1047679|2000010476794    
1047679|9555125702762    
1047679|9557702182219    
1048248|2000010482481    
1048248|2431005048014    
1048248|9556704015136    
1048648|2000010486489    
1048648|22710420         
1048648|9555125710538    
1048648|9555126243240    
1049621|2000010496211    
1049621|27112694         
1049621|9557547141082    
1049625|2000010496259    
1049625|27112700         
1049625|9557547141280    
1050100|010900004251     
1050100|109000042512     
1050100|2000010501007    
1050100|22330932         
1050102|2000010501021    
1050102|6935005609023    
1050102|9555126200212    
1050102|9555126202247    
1050109|010900004305     
1050109|109000043052     
1050109|2000010501090    
1050109|22330949         
1050139|010900004343     
1050139|109000043434     
1050139|2000010501397    
1050147|010900004350     
1050147|109000043502     
1050147|2000010501472    
1050147|22330956         
1050175|010900004190     
1050175|109000041904     
1050175|2000010501755    
1050175|22330970         
1050181|010900004268     
1050181|2000010501816    
1050310|10503102         
1050310|2000010503100    
1050310|22713193         
1050310|9555125725839    
1050310|9555126202872    
1050310|9555126204579    
1050315|10503157         
1050315|2000010503155    
1050315|22713186         
1050315|9555125725846    
1050315|9555126202889    
1050315|9555126204586    
1050318|2000010503186    
1050318|9555125725853    
1050318|9555126228421    
1050342|2000010503421    
1050342|9555174504515    
1050357|2000010503575    
1050357|9555158410078    
1050477|2000010504770    
1050477|9557108011984    
1050481|2000010504817    
1050481|27261576         
1050481|9557108000933    
1050481|9557108005716    
1050493|2000010504930    
1050493|27250945         
1050493|9557108005402    
1050503|2000010505036    
1050503|27250952         
1050503|9557108005419    
1050527|2000010505272    
1050527|9557108000551    
1050527|9557108001459    
1050547|2000010505470    
1050547|9557589559883    
1050547|9557589560803    
1050716|2000010507160    
1050716|27250297         
1050716|9557108010543    
1050718|2000010507184    
1050718|27250273         
1050718|9557108005648    
1050719|2000010507191    
1050719|9557108005679    
1050721|2000010507214    
1050721|27250310         
1050721|9557108011939    
1050973|2000010509737    
1050973|9557750081205    
1050979|2000010509799    
1050979|9557750082202    
1050989|2000010509898    
1050989|9557750130200    
1050991|2000010509911    
1050991|9557750199207    
1051036|2000010510368    
1051036|9555174501002    
1051047|2000010510474    
1051047|9555174501026    
1051060|2000010510603    
1051060|9555174501033    
1051138|2000010511389    
1051138|9557589538673    
1051138|9557589541833    
1051293|2000010512935    
1051293|9555152005003    
1051305|2000010513055    
1051305|9555152005010    
1051313|2000010513130    
1051313|9555152005027    
1051316|2000010513161    
1051316|9557570000936    
1051319|2000010513192    
1051319|9555152005034    
1051326|2000010513260    
1051326|9555152005041    
1051358|2000010513581    
1051358|9555152005751    
1051391|2000010513918    
1051391|9557570001032    
1051392|2000010513925    
1051392|9557570001049    
1051393|2000010513932    
1051393|9557570001056    
1051394|2000010513949    
1051394|9557570001063    
1051395|2000010513956    
1051395|27281710         
1051395|9557570001070    
1051396|2000010513963    
1051396|27281703         
1051396|9557570001087    
1051397|2000010513970    
1051397|9557570001094    
1051398|2000010513987    
1051398|27281727         
1051398|9557570001100    
1051399|2000010513994    
1051399|9557570001117    
1051400|2000010514007    
1051400|9557570001124    
1051401|2000010514014    
1051401|9557570001131    
1051402|2000010514021    
1051402|9557570001148    
1051404|2000010514045    
1051404|9555174501767    
1051404|9555299200507    
1051412|2000010514120    
1051412|9555174501774    
1051436|2000010514366    
1051436|9555152005348    
1051438|2000010514380    
1051438|9557589538680    
1051441|2000010514410    
1051441|9555152005294    
1051445|2000010514458    
1051445|9555152005355    
1051454|2000010514540    
1051454|9555152005713    
1051465|2000010514656    
1051465|9555152005539    
1051481|2000010514816    
1051481|9557188010174    
1051481|9557188160039    
1051485|2000010514854    
1051485|27710074         
1051485|9557421000252    
1051485|9557421000986    
1051485|9557421000993    
1051485|9557421001006    
1051485|9557421001013    
1051485|9557421003161    
1051485|9557421005103    
1051502|2000010515028    
1051502|27710081         
1051502|9557421000269    
1051502|9557421001051    
1051502|9557421001068    
1051502|9557421001075    
1051502|9557421001082    
1051502|9557421001679    
1051502|9557421002799    
1051502|9557421003147    
1051502|9557421005653    
1051502|9557421005752    
1051514|2000010515141    
1051514|27710098         
1051514|9557421000276    
1051514|9557421000283    
1051514|9557421001020    
1051514|9557421001044    
1051514|9557421006032    
1051514|9557421006049    
1051579|2000010515790    
1051579|27710142         
1051579|9557421000030    
1051579|9557421000603    
1051579|9557421001099    
1051579|9557421005547    
1051579|9557421005769    
1051585|2000010515851    
1051585|27730041         
1051585|9555232200847    
1051585|9557421000290    
1051585|9557421000849    
1051585|9557421006070    
1051585|9557421006087    
1051601|2000010516018    
1051601|27710418         
1051601|9557421000306    
1051601|9557421001686    
1051601|9557421001815    
1051601|9557421002058    
1051601|9557421002706    
1051601|9557421002713    
1051601|9557421002744    
1051601|9557421003369    
1051601|9557421003390    
1051601|9557421005660    
1051601|9557421006056    
1051601|9557421006063    
1051781|2000010517817    
1051781|8887171010043    
1051817|2000010518173    
1051817|8887171010135    
1051915|2000010519156    
1051915|8887171010579    
1051987|2000010519873    
1051987|8887171010647    
1051997|2000010519972    
1051997|8887171010654    
1052207|2000010522071    
1052207|8201023154103    
1052207|8201024154102    
1052207|8201025154101    
1052207|8201026154100    
1052207|8201027154109    
1052207|8201028154108    
1052207|8201029154107    
1052207|8201030154103    
1052207|8201031154102    
1052207|8201032154101    
1052207|8201033154100    
1052207|8201035154108    
1052207|8201036154107    
1052207|8201037154106    
1052207|8201038154105    
1052207|8201039154104    
1052207|8201040154100    
1052207|8201042154108    
1052207|8201044154106    
1052207|8201045154105    
1052207|8201046154104    
1052207|8201048154102    
1052207|8201051154106    
1052207|8201052154105    
1052207|8201054154103    
1052207|9555172506412    
1052207|9557471001841    
1052207|9557471126988    
1052214|2000010522149    
1052214|8201056154101    
1052214|8201057154100    
1052214|8201058154109    
1052214|8201059154108    
1052214|8201061154103    
1052214|8201062154102    
1052214|8201064154100    
1052214|8201065154109    
1052214|8201067154107    
1052214|9555172506429    
1052214|9557471052317    
1052227|2000010522279    
1052227|9555064004705    
1052227|9557471010058    
1052228|2000010522286    
1052228|9555064004729    
1052228|9557471068561    
1052232|2000010522323    
1052232|27310533         
1052232|9555064000332    
1052256|2000010522569    
1052256|5562680001111    
1052256|9556268000081    
1052256|9556268000111    
1052258|2000010522583    
1052258|9556268000067    
1052259|2000010522590    
1052259|5562680000299    
1052259|9556268000029    
1052430|2000010524303    
1052430|27330937         
1052430|9555064002220    
1052465|2000010524655    
1052465|9555071706821    
1052465|9555172503688    
1052659|2000010526598    
1052659|9555149400231    
1052688|2000010526888    
1052688|22910257         
1052688|9557492000427    
1052688|955749700042     
1052688|9557497000422    
1052705|2000010527052    
1052705|22910165         
1052705|4715785007804    
1052729|2000010527298    
1052729|22912558         
1052729|9557497001306    
1052739|2000010527397    
1052739|5012465104006    
1052739|8887171510130    
1052739|9555010300035    
1052747|10527474         
1052747|2000010527472    
1052747|9557497001290    
1052761|2000010527618    
1052761|8887171510123    
1052761|9555010300028    
1052837|2000010528370    
1052837|5012465103009    
1052837|8887171510147    
1052837|9555010300059    
1052867|2000010528677    
1052867|5012465100008    
1052867|8887171510116    
1052867|9555010300011    
1052870|2000010528707    
1052870|5010373002377    
1052870|8887171510024    
1052875|2000010528752    
1052875|8887171510031    
1052875|8887171510154    
1052875|9555010300042    
1052892|2000010528929    
1052892|22911483         
1052892|773417112092     
1052892|9557497004215    
1052894|2000010528943    
1052894|22910240         
1052894|9557497003232    
1052939|2000010529391    
1052939|23020191         
1052939|9557497002457    
1052968|2000010529681    
1052968|8888777019973    
1052968|8888967150134    
1052968|9557497002631    
1052968|9557497002693    
1052968|9557587772277    
1053044|2000010530441    
1053044|4714951008027    
1053072|2000010530724    
1053072|9557497003911    
1053207|2000010532070    
1053207|8880712800004    
1053207|8888071280000    
1053207|9555064006136    
1053244|2000010532445    
1053244|22921956         
1053244|8888071280031    
1053244|9555064006143    
1053369|2000010533695    
1053369|9310459170010    
1053369|9310459170027    
1053375|2000010533756    
1053375|3104595000227    
1053375|9310459500015    
1053385|2000010533855    
1053385|5000399001003    
1053385|5000399001034    
1053385|9310492006598    
1053390|2000010533909    
1053390|22910073         
1053390|27325063         
1053390|9557497002419    
1053500|2000010535002    
1053500|27321706         
1053500|9555064000431    
1053501|2000010535019    
1053501|27321713         
1053501|9555064000448    
1053511|2000010535118    
1053511|9555064011659    
1053512|2000010535125    
1053512|9555064002701    
1053546|2000010535460    
1053546|27321546         
1053546|9555064001643    
1053804|2000010538041    
1053804|27320174         
1053804|9555064005832    
1053804|9557471008321    
1053806|2000010538065    
1053806|27320198         
1053806|9555064011444    
1053806|9557471017286    
1053819|2000010538195    
1053819|9555064007065    
1053821|2000010538218    
1053821|9555064007089    
1053822|2000010538225    
1053822|9555064007096    
1053823|2000010538232    
1053823|9555064007102    
1053824|2000010538249    
1053824|9555064007119    
1053825|2000010538256    
1053825|9555064007126    
1053932|2000010539321    
1053932|9555064011284    
1053934|2000010539345    
1053934|9555064011291    
1053936|2000010539369    
1053936|9555064011307    
1053940|2000010539406    
1053940|9555064011321    
1053951|2000010539512    
1053951|27322017         
1053951|9555064003098    
1062510|2000010625109    
1062510|9556430330565    
1062512|2000010625123    
1062512|9556430332767    
1062515|2000010625154    
1062515|27330791         
1062515|9556430781015    
1062516|2000010625161    
1062516|27330876         
1062516|9556430282635    
1062517|2000010625178    
1062517|27330883         
1062517|9556430282673    
1062518|2000010625185    
1062518|27330852         
1062518|9556430373852    
1062520|2000010625208    
1062520|27330807         
1062520|9556430282727    
1062520|9556430337014    
1062523|2000010625239    
1062523|9556430880169    
1062523|9956430770178    
1062524|2000010625246    
1062524|9556430283465    
1062524|9956430330440    
1062525|2000010625253    
1062525|9556430785020    
1062526|2000010625260    
1062526|9556430880107    
1062528|2000010625284    
1062528|9556430770194    
1062530|2000010625307    
1062530|9556430770330    
1063191|2000010631919    
1063191|9555125727635    
1063191|9555125727642    
1063191|9555126202964    
1063191|9555126209345    
1063191|9557449106141    
1063705|2000010637058    
1063705|22731487         
1063705|9555112900928    
1063705|9555125700805    
1064772|2000010647729    
1064772|9556430770125    
1064773|2000010647736    
1064773|9556430880077    
1064775|2000010647750    
1064775|9556430770286    
1064776|2000010647767    
1064776|9556430770453    
1064779|2000010647798    
1064779|9556430770439    
1065670|2000010656707    
1065670|27281949         
1065670|9557570001155    
1065671|2000010656714    
1065671|9557570001162    
1065672|2000010656721    
1065672|27281963         
1065672|9557570001179    
1065673|2000010656738    
1065673|9557570001186    
1065674|2000010656745    
1065674|9557570001193    
1065675|2000010656752    
1065675|27281994         
1065675|9557570001209    
1065676|2000010656769    
1065676|9557570001216    
1065677|2000010656776    
1065677|9557570001223    
1065678|2000010656783    
1065678|9557570001230    
1065679|2000010656790    
1065679|9557570001247    
1065693|2000010656936    
1065693|9557570001254    
1065694|2000010656943    
1065694|9557570001261    
1065833|2000010658336    
1065833|9555126200724    
1065995|2000010659951    
1065995|25821161         
1065995|9555152002941    
1065996|2000010659968    
1065996|25821178         
1065996|9555152001210    
1066369|2000010663699    
1066369|9556827111166    
1066369|9557992300072    
1066369|9557992500205    
1066370|2000010663705    
1066370|9556827111173    
1066370|9557992400086    
1066370|9557992500212    
1066458|2000010664580    
1066458|9557589303868    
1066479|053217030322     
1066479|2000010664795    
1066479|22912695         
1066479|532170303228     
1066479|773417112160     
1066479|9557497023346    
1066480|2000010664801    
1066480|22912565         
1066480|9557490032499    
1066480|9557497001467    
1066480|9557497003249    
1066832|2000010668328    
1066832|9555152005126    
1067445|071691119074     
1067445|2000010674459    
1067446|071691119067     
1067446|2000010674466    
1067447|071691119081     
1067447|2000010674473    
1067448|071691119098     
1067448|2000010674480    
1067449|071691119104     
1067449|2000010674497    
1067450|071691119111     
1067450|2000010674503    
1067628|2000010676286    
1067628|9557368048676    
1068566|2000010685660    
1068566|25740363         
1068566|9555066502872    
1068567|2000010685677    
1068567|25740356         
1068567|9555066502605    
1068569|2000010685691    
1068569|25740165         
1068569|9555066502643    
1069892|2000010698929    
1069892|9555149400262    
1070166|2000010701667    
1070166|9557864701549    
1070167|2000010701674    
1070167|9557864700801    
1070168|2000010701681    
1070168|27116180         
1070168|9557864700894    
1070168|9557864708944    
1070169|2000010701698    
1070169|27116197         
1070169|9557864700900    
1070170|2000010701704    
1070170|9557864700924    
1070173|2000010701735    
1070173|27116241         
1070173|9557864141246    
1070173|9557864701525    
1070174|2000010701742    
1070174|9557864700535    
1070178|2000010701780    
1070178|9557864702201    
1070179|2000010701797    
1070179|27116272         
1070179|9557864701518    
1070184|2000010701841    
1070184|9557864700580    
1070185|2000010701858    
1070185|9557864700597    
1070385|2000010703852    
1070385|27158845         
1070385|9557992811929    
1070386|2000010703869    
1070386|9557992884084    
1070387|2000010703876    
1070387|27157763         
1070387|27730768         
1070387|9557992863003    
1070388|2000010703883    
1070388|27157770         
1070388|27730775         
1070388|9557992864000    
1070389|2000010703890    
1070389|27730423         
1070389|27730782         
1070389|9557992865007    
1070405|2000010704057    
1070405|9557589318176    
1070411|2000010704118    
1070411|9557589302076    
1070411|9557589350053    
1070411|9557589395085    
1070678|071691119166     
1070678|2000010706785    
1070679|071691119180     
1070679|2000010706792    
1070680|071691119197     
1070680|2000010706808    
1070683|071691119135     
1070683|2000010706839    
1070684|071691119142     
1070684|2000010706846    
1070687|071691119241     
1070687|2000010706877    
1070688|071691119258     
1070688|2000010706884    
1070913|2000010709137    
1070913|27260883         
1070913|9555158410054    
1070914|2000010709144    
1070914|27260890         
1070914|9555158410061    
1071477|2000010714773    
1071477|28130185         
1071477|9555121604053    
1071477|9555121615639    
1071560|2000010715602    
1071561|2000010715619    
1071562|2000010715626    
1071919|2000010719198    
1071919|25732535         
1071919|9555152001173    
1071919|9555152001869    
1071920|2000010719204    
1071920|9555152002088    
1072801|2000010728015    
1072801|27710661         
1072801|9557421001327    
1072801|9557421001594    
1072801|9557421001877    
1072801|9557421003833    
1072801|9557421011036    
1072804|2000010728046    
1072804|9557465000102    
1072804|9557469000108    
1072902|2000010729029    
1072902|4902505167614    
1072902|4902505167621    
1072903|2000010729036    
1072903|4902505167652    
1072975|2000010729753    
1072975|25860863         
1072975|9555152001890    
1073173|2000010731732    
1073310|2000010733101    
1073310|25813128         
1073310|4930379434464    
1073310|9555070300532    
1073333|2000010733330    
1073333|9555070300037    
1074322|2000010743223    
1074322|9555106301298    
1074731|2000010747313    
1074731|9555059104793    
1074927|2000010749270    
1074927|8888133190063    
1074927|9557368049079    
1074927|9557368049123    
1074951|2000010749515    
1074951|9557108003019    
1074952|2000010749522    
1074952|9557108003026    
1075100|2000010751006    
1075100|22873897         
1075100|4005401138525    
1075100|4005401158523    
1075101|2000010751013    
1075101|22873903         
1075101|4005401158547    
1075101|9556089158688    
1075102|2000010751020    
1075102|22873910         
1075102|4005401158561    
1075106|2000010751068    
1075106|22866073         
1075106|9556089124133    
1075108|2000010751082    
1075108|22866097         
1075108|9556089224253    
1075238|2000010752386    
1075238|9555048700210    
1075239|2000010752393    
1075239|9555048701439    
1075241|2000010752416    
1075241|9555048702405    
1075242|2000010752423    
1075242|9555048701088    
1075245|2000010752454    
1075245|9555048701118    
1075252|2000010752522    
1075252|9555048702382    
1075253|2000010752539    
1075253|9555048701163    
1075254|2000010752546    
1075254|9555048702399    
1075255|2000010752553    
1075255|9555048701187    
1075261|2000010752614    
1075261|9555048701675    
1075262|2000010752621    
1075262|9555048701682    
1075263|2000010752638    
1075263|9555048701637    
1075264|2000010752645    
1075264|9555048701620    
1075265|2000010752652    
1075265|9555033228422    
1075265|9555048701408    
1076109|2000010761098    
1076109|27323069         
1076109|9555064002954    
1076726|2000010767267    
1076726|27640425         
1076727|10767276         
1076727|2000010767274    
1076727|27640333         
1076727|9488202018008    
1076728|2000010767281    
1076728|27640340         
1076728|9488201818005    
1076760|2000010767601    
1076760|9488201218003    
1080006|2000010800063    
1080006|2200000524287    
1080006|2200002099813    
1080006|9555152000657    
1080007|2000010800070    
1080007|2200000524294    
1080007|9555152000664    
1080508|2000010805082    
1080508|9557031100618    
1080511|2000010805112    
1080511|9557031100069    
1080512|2000010805129    
1080512|9557031100663    
1080513|2000010805136    
1080513|9557031101066    
1080515|2000010805150    
1080515|9557031000093    
1080515|9557031100007    
1080515|9557031100090    
1080522|2000010805228    
1080522|9557031100137    
1080836|2000010808366    
1080836|27261545         
1080836|9557108000902    
1080837|10808375         
1080837|2000010808373    
1080837|27261552         
1080837|9557108000919    
1080838|2000010808380    
1080838|27261569         
1080838|9557108000926    
1080838|9557108000964    
1080839|2000010808397    
1080839|27261583         
1080839|9557108000940    
1080839|9557108005723    
1081700|2000010817009    
1081770|2000010817702    
1081770|9557676346006    
1081774|2000010817740    
1081774|22792501         
1081774|9557676100400    
1081776|2000010817764    
1081776|9557676114605    
1081778|2000010817788    
1081778|9557676324004    
1081930|2000010819300    
1081930|27159590         
1081930|9555063901982    
1081930|9557426004200    
1081930|9557426012724    
1081973|2000010819737    
1081973|28711667         
1081973|9556123108921    
1081973|9556123115325    
1082305|2000010823055    
1082305|25830309         
1082305|9555152000930    
1082307|2000010823079    
1082307|25830484         
1082307|9555152000947    
1083632|10836323         
1083632|2000010836321    
1083632|27240922         
1083632|9557108003538    
1083633|10836330         
1083633|2000010836338    
1083633|9557108003545    
1083634|10836347         
1083634|2000010836345    
1083634|27240946         
1083634|9557108003552    
1083706|2000010837069    
1083706|25822007         
1083706|9557527866097    
1083707|2000010837076    
1083707|25731897         
1083707|9557527830098    
1084208|2000010842087    
1084208|9557421001440    
1084208|9557421007121    
1084208|9557421011586    
1084338|2000010843381    
1084338|9556091107414    
1084694|2000010846948    
1084694|9555126202865    
1084694|9555126205323    
1084694|9557427070884    
1085926|2000010859269    
1085926|22865946         
1085926|9556089886468    
1086146|2000010861460    
1086146|9555125716349    
1086146|9555126200441    
1086906|2000010869060    
1086906|8887171010104    
1086912|2000010869121    
1086912|8887171010074    
1087049|053217030292     
1087049|2000010870493    
1087049|532170302924     
1087049|9557497002976    
1087049|9557497023261    
1087292|2000010872923    
1087292|9555033220617    
1087293|2000010872930    
1087293|9555033220624    
1087293|9555033223557    
1087310|2000010873104    
1087310|9555033216634    
1087310|9557849247048    
1087354|2000010873548    
1087354|6902293029017    
1087354|9555033205058    
1087363|2000010873630    
1087363|9555000406266    
1087363|9555033272937    
1087363|9555033406264    
1087364|2000010873647    
1087364|9555000401261    
1087364|9555033204471    
1087393|2000010873937    
1087393|9555033219123    
1087438|2000010874385    
1087438|9555033209131    
1087562|2000010875627    
1087562|9555033217181    
1087565|2000010875658    
1087565|9555033201692    
1087565|9555033207182    
1087565|9555033217174    
1087566|2000010875665    
1087566|9555033201647    
1087566|9555033217167    
1087584|2000010875849    
1087584|9557225100004    
1087587|2000010875870    
1087587|9555033216733    
1087588|2000010875887    
1087588|9555033216702    
1087589|2000010875894    
1087589|9555033216696    
1087590|2000010875900    
1087590|9555033216627    
1087591|2000010875917    
1087591|9555033216672    
1087591|9555033216726    
1087596|2000010875962    
1087596|9550677002087    
1087596|9555033209896    
1087596|9555067700208    
1087596|9555067700260    
1087662|2000010876624    
1087662|9555033223267    
1087663|2000010876631    
1087663|9555033212438    
1087663|9555067700116    
1087663|9555067700215    
1087663|9555067700277    
1087727|2000010877270    
1087727|9557849160125    
